patch_index,sample_id,project_id,project_name,year,center_row,center_col,center_latitude,center_longitude,spatial_block,original_feature6_split,cnn_spatial_split,candidate_category,target
12111,MH-001_2023_R020_C016,MH-001,Gondkhari,2023,20,16,21.17648,78.917043,MH-001_C2,train,cnn_test,1,0
12112,MH-001_2023_R020_C018,MH-001,Gondkhari,2023,20,18,21.17648,78.917582,MH-001_C2,train,cnn_test,1,0
12113,MH-001_2023_R020_C019,MH-001,Gondkhari,2023,20,19,21.17648,78.917851,MH-001_C2,train,cnn_test,0,0
12114,MH-001_2023_R020_C020,MH-001,Gondkhari,2023,20,20,21.17648,78.918121,MH-001_C2,train,cnn_test,1,0
12115,MH-001_2023_R020_C024,MH-001,Gondkhari,2023,20,24,21.17648,78.919199,MH-001_C3,train,cnn_test,1,0
12116,MH-001_2023_R020_C025,MH-001,Gondkhari,2023,20,25,21.17648,78.919468,MH-001_C3,train,cnn_test,1,0
12117,MH-001_2023_R020_C027,MH-001,Gondkhari,2023,20,27,21.17648,78.920007,MH-001_C4,train,cnn_test,1,0
12118,MH-001_2023_R020_C028,MH-001,Gondkhari,2023,20,28,21.17648,78.920277,MH-001_C4,train,cnn_test,1,0
12119,MH-001_2023_R020_C029,MH-001,Gondkhari,2023,20,29,21.17648,78.920546,MH-001_C4,train,cnn_test,1,0
12120,MH-001_2023_R020_C030,MH-001,Gondkhari,2023,20,30,21.17648,78.920816,MH-001_C4,train,cnn_test,1,0
12121,MH-001_2023_R020_C031,MH-001,Gondkhari,2023,20,31,21.17648,78.921085,MH-001_C4,train,cnn_test,0,0
12122,MH-001_2023_R020_C032,MH-001,Gondkhari,2023,20,32,21.17648,78.921355,MH-001_C4,train,cnn_test,1,0
12123,MH-001_2023_R020_C033,MH-001,Gondkhari,2023,20,33,21.17648,78.921624,MH-001_C5,train,cnn_test,1,0
12124,MH-001_2023_R020_C034,MH-001,Gondkhari,2023,20,34,21.17648,78.921894,MH-001_C5,train,cnn_test,0,0
12125,MH-001_2023_R020_C035,MH-001,Gondkhari,2023,20,35,21.17648,78.922163,MH-001_C5,train,cnn_test,0,0
12126,MH-001_2023_R020_C038,MH-001,Gondkhari,2023,20,38,21.17648,78.922972,MH-001_C5,train,cnn_test,1,0
12127,MH-001_2023_R020_C039,MH-001,Gondkhari,2023,20,39,21.17648,78.923241,MH-001_C5,train,cnn_test,2,1
12128,MH-001_2023_R020_C040,MH-001,Gondkhari,2023,20,40,21.17648,78.92351,MH-001_C6,train,cnn_test,3,1
12129,MH-001_2023_R020_C041,MH-001,Gondkhari,2023,20,41,21.17648,78.92378,MH-001_C6,train,cnn_test,3,1
12130,MH-001_2023_R020_C042,MH-001,Gondkhari,2023,20,42,21.17648,78.924049,MH-001_C6,train,cnn_test,1,0
12131,MH-001_2023_R020_C043,MH-001,Gondkhari,2023,20,43,21.17648,78.924319,MH-001_C6,train,cnn_test,1,0
12132,MH-001_2023_R020_C044,MH-001,Gondkhari,2023,20,44,21.17648,78.924588,MH-001_C6,train,cnn_test,1,0
12133,MH-001_2023_R020_C045,MH-001,Gondkhari,2023,20,45,21.17648,78.924858,MH-001_C6,train,cnn_test,0,0
12134,MH-001_2023_R020_C046,MH-001,Gondkhari,2023,20,46,21.17648,78.925127,MH-001_C7,train,cnn_test,0,0
12135,MH-001_2023_R020_C047,MH-001,Gondkhari,2023,20,47,21.17648,78.925397,MH-001_C7,train,cnn_test,1,0
12136,MH-001_2023_R020_C048,MH-001,Gondkhari,2023,20,48,21.17648,78.925666,MH-001_C7,train,cnn_test,1,0
12137,MH-001_2023_R020_C049,MH-001,Gondkhari,2023,20,49,21.17648,78.925936,MH-001_C7,train,cnn_test,0,0
12138,MH-001_2023_R020_C050,MH-001,Gondkhari,2023,20,50,21.17648,78.926205,MH-001_C7,train,cnn_test,0,0
12139,MH-001_2023_R020_C051,MH-001,Gondkhari,2023,20,51,21.17648,78.926475,MH-001_C7,train,cnn_test,0,0
12140,MH-001_2023_R021_C009,MH-001,Gondkhari,2023,21,9,21.176211,78.915156,MH-001_C1,train,cnn_test,0,0
12141,MH-001_2023_R021_C010,MH-001,Gondkhari,2023,21,10,21.176211,78.915426,MH-001_C1,train,cnn_test,0,0
12142,MH-001_2023_R021_C011,MH-001,Gondkhari,2023,21,11,21.176211,78.915695,MH-001_C1,train,cnn_test,0,0
12143,MH-001_2023_R021_C012,MH-001,Gondkhari,2023,21,12,21.176211,78.915965,MH-001_C1,train,cnn_test,0,0
12144,MH-001_2023_R021_C013,MH-001,Gondkhari,2023,21,13,21.176211,78.916234,MH-001_C1,train,cnn_test,1,0
12145,MH-001_2023_R021_C014,MH-001,Gondkhari,2023,21,14,21.176211,78.916504,MH-001_C2,train,cnn_test,1,0
12146,MH-001_2023_R021_C015,MH-001,Gondkhari,2023,21,15,21.176211,78.916773,MH-001_C2,train,cnn_test,1,0
12147,MH-001_2023_R021_C016,MH-001,Gondkhari,2023,21,16,21.176211,78.917043,MH-001_C2,train,cnn_test,1,0
12148,MH-001_2023_R021_C017,MH-001,Gondkhari,2023,21,17,21.176211,78.917312,MH-001_C2,train,cnn_test,0,0
12149,MH-001_2023_R021_C019,MH-001,Gondkhari,2023,21,19,21.176211,78.917851,MH-001_C2,train,cnn_test,0,0
12150,MH-001_2023_R021_C020,MH-001,Gondkhari,2023,21,20,21.176211,78.918121,MH-001_C2,train,cnn_test,1,0
12151,MH-001_2023_R021_C025,MH-001,Gondkhari,2023,21,25,21.176211,78.919468,MH-001_C3,train,cnn_test,1,0
12152,MH-001_2023_R021_C031,MH-001,Gondkhari,2023,21,31,21.176211,78.921085,MH-001_C4,train,cnn_test,1,0
12153,MH-001_2023_R021_C032,MH-001,Gondkhari,2023,21,32,21.176211,78.921355,MH-001_C4,train,cnn_test,1,0
12154,MH-001_2023_R021_C033,MH-001,Gondkhari,2023,21,33,21.176211,78.921624,MH-001_C5,train,cnn_test,0,0
12155,MH-001_2023_R021_C034,MH-001,Gondkhari,2023,21,34,21.176211,78.921894,MH-001_C5,train,cnn_test,0,0
12156,MH-001_2023_R021_C036,MH-001,Gondkhari,2023,21,36,21.176211,78.922433,MH-001_C5,train,cnn_test,1,0
12157,MH-001_2023_R021_C037,MH-001,Gondkhari,2023,21,37,21.176211,78.922702,MH-001_C5,train,cnn_test,1,0
12158,MH-001_2023_R021_C038,MH-001,Gondkhari,2023,21,38,21.176211,78.922972,MH-001_C5,train,cnn_test,2,1
12159,MH-001_2023_R021_C039,MH-001,Gondkhari,2023,21,39,21.176211,78.923241,MH-001_C5,train,cnn_test,2,1
12160,MH-001_2023_R021_C040,MH-001,Gondkhari,2023,21,40,21.176211,78.92351,MH-001_C6,train,cnn_test,3,1
12161,MH-001_2023_R021_C041,MH-001,Gondkhari,2023,21,41,21.176211,78.92378,MH-001_C6,train,cnn_test,3,1
12162,MH-001_2023_R021_C042,MH-001,Gondkhari,2023,21,42,21.176211,78.924049,MH-001_C6,train,cnn_test,2,1
12163,MH-001_2023_R021_C043,MH-001,Gondkhari,2023,21,43,21.176211,78.924319,MH-001_C6,train,cnn_test,1,0
12164,MH-001_2023_R021_C044,MH-001,Gondkhari,2023,21,44,21.176211,78.924588,MH-001_C6,train,cnn_test,1,0
12165,MH-001_2023_R021_C045,MH-001,Gondkhari,2023,21,45,21.176211,78.924858,MH-001_C6,train,cnn_test,0,0
12166,MH-001_2023_R021_C046,MH-001,Gondkhari,2023,21,46,21.176211,78.925127,MH-001_C7,train,cnn_test,0,0
12167,MH-001_2023_R021_C047,MH-001,Gondkhari,2023,21,47,21.176211,78.925397,MH-001_C7,train,cnn_test,1,0
12168,MH-001_2023_R021_C049,MH-001,Gondkhari,2023,21,49,21.176211,78.925936,MH-001_C7,train,cnn_test,0,0
12169,MH-001_2023_R021_C050,MH-001,Gondkhari,2023,21,50,21.176211,78.926205,MH-001_C7,train,cnn_test,0,0
12170,MH-001_2023_R021_C051,MH-001,Gondkhari,2023,21,51,21.176211,78.926475,MH-001_C7,train,cnn_test,0,0
12171,MH-001_2023_R022_C010,MH-001,Gondkhari,2023,22,10,21.175941,78.915426,MH-001_C1,train,cnn_test,0,0
12172,MH-001_2023_R022_C011,MH-001,Gondkhari,2023,22,11,21.175941,78.915695,MH-001_C1,train,cnn_test,1,0
12173,MH-001_2023_R022_C012,MH-001,Gondkhari,2023,22,12,21.175941,78.915965,MH-001_C1,train,cnn_test,1,0
12174,MH-001_2023_R022_C013,MH-001,Gondkhari,2023,22,13,21.175941,78.916234,MH-001_C1,train,cnn_test,1,0
12175,MH-001_2023_R022_C014,MH-001,Gondkhari,2023,22,14,21.175941,78.916504,MH-001_C2,train,cnn_test,1,0
12176,MH-001_2023_R022_C015,MH-001,Gondkhari,2023,22,15,21.175941,78.916773,MH-001_C2,train,cnn_test,0,0
12177,MH-001_2023_R022_C016,MH-001,Gondkhari,2023,22,16,21.175941,78.917043,MH-001_C2,train,cnn_test,0,0
12178,MH-001_2023_R022_C017,MH-001,Gondkhari,2023,22,17,21.175941,78.917312,MH-001_C2,train,cnn_test,0,0
12179,MH-001_2023_R022_C019,MH-001,Gondkhari,2023,22,19,21.175941,78.917851,MH-001_C2,train,cnn_test,0,0
12180,MH-001_2023_R022_C020,MH-001,Gondkhari,2023,22,20,21.175941,78.918121,MH-001_C2,train,cnn_test,0,0
12181,MH-001_2023_R022_C021,MH-001,Gondkhari,2023,22,21,21.175941,78.91839,MH-001_C3,train,cnn_test,1,0
12182,MH-001_2023_R022_C022,MH-001,Gondkhari,2023,22,22,21.175941,78.91866,MH-001_C3,train,cnn_test,1,0
12183,MH-001_2023_R022_C024,MH-001,Gondkhari,2023,22,24,21.175941,78.919199,MH-001_C3,train,cnn_test,0,0
12184,MH-001_2023_R022_C025,MH-001,Gondkhari,2023,22,25,21.175941,78.919468,MH-001_C3,train,cnn_test,0,0
12185,MH-001_2023_R022_C026,MH-001,Gondkhari,2023,22,26,21.175941,78.919738,MH-001_C3,train,cnn_test,1,0
12186,MH-001_2023_R022_C033,MH-001,Gondkhari,2023,22,33,21.175941,78.921624,MH-001_C5,train,cnn_test,0,0
12187,MH-001_2023_R022_C034,MH-001,Gondkhari,2023,22,34,21.175941,78.921894,MH-001_C5,train,cnn_test,0,0
12188,MH-001_2023_R022_C038,MH-001,Gondkhari,2023,22,38,21.175941,78.922972,MH-001_C5,train,cnn_test,2,1
12189,MH-001_2023_R022_C039,MH-001,Gondkhari,2023,22,39,21.175941,78.923241,MH-001_C5,train,cnn_test,2,1
12190,MH-001_2023_R022_C040,MH-001,Gondkhari,2023,22,40,21.175941,78.92351,MH-001_C6,train,cnn_test,3,1
12191,MH-001_2023_R022_C041,MH-001,Gondkhari,2023,22,41,21.175941,78.92378,MH-001_C6,train,cnn_test,3,1
12192,MH-001_2023_R022_C042,MH-001,Gondkhari,2023,22,42,21.175941,78.924049,MH-001_C6,train,cnn_test,1,0
12193,MH-001_2023_R022_C043,MH-001,Gondkhari,2023,22,43,21.175941,78.924319,MH-001_C6,train,cnn_test,1,0
12194,MH-001_2023_R022_C044,MH-001,Gondkhari,2023,22,44,21.175941,78.924588,MH-001_C6,train,cnn_test,1,0
12195,MH-001_2023_R022_C045,MH-001,Gondkhari,2023,22,45,21.175941,78.924858,MH-001_C6,train,cnn_test,1,0
12196,MH-001_2023_R022_C046,MH-001,Gondkhari,2023,22,46,21.175941,78.925127,MH-001_C7,train,cnn_test,0,0
12197,MH-001_2023_R022_C047,MH-001,Gondkhari,2023,22,47,21.175941,78.925397,MH-001_C7,train,cnn_test,1,0
12198,MH-001_2023_R022_C049,MH-001,Gondkhari,2023,22,49,21.175941,78.925936,MH-001_C7,train,cnn_test,1,0
12199,MH-001_2023_R022_C050,MH-001,Gondkhari,2023,22,50,21.175941,78.926205,MH-001_C7,train,cnn_test,0,0
12200,MH-001_2023_R022_C051,MH-001,Gondkhari,2023,22,51,21.175941,78.926475,MH-001_C7,train,cnn_test,0,0
12201,MH-001_2023_R023_C011,MH-001,Gondkhari,2023,23,11,21.175672,78.915695,MH-001_C1,train,cnn_test,1,0
12202,MH-001_2023_R023_C012,MH-001,Gondkhari,2023,23,12,21.175672,78.915965,MH-001_C1,train,cnn_test,2,1
12203,MH-001_2023_R023_C013,MH-001,Gondkhari,2023,23,13,21.175672,78.916234,MH-001_C1,train,cnn_test,2,1
12204,MH-001_2023_R023_C014,MH-001,Gondkhari,2023,23,14,21.175672,78.916504,MH-001_C2,train,cnn_test,2,1
12205,MH-001_2023_R023_C015,MH-001,Gondkhari,2023,23,15,21.175672,78.916773,MH-001_C2,train,cnn_test,2,1
12206,MH-001_2023_R023_C016,MH-001,Gondkhari,2023,23,16,21.175672,78.917043,MH-001_C2,train,cnn_test,2,1
12207,MH-001_2023_R023_C017,MH-001,Gondkhari,2023,23,17,21.175672,78.917312,MH-001_C2,train,cnn_test,2,1
12208,MH-001_2023_R023_C018,MH-001,Gondkhari,2023,23,18,21.175672,78.917582,MH-001_C2,train,cnn_test,1,0
12209,MH-001_2023_R023_C019,MH-001,Gondkhari,2023,23,19,21.175672,78.917851,MH-001_C2,train,cnn_test,1,0
12210,MH-001_2023_R023_C020,MH-001,Gondkhari,2023,23,20,21.175672,78.918121,MH-001_C2,train,cnn_test,1,0
12211,MH-001_2023_R023_C021,MH-001,Gondkhari,2023,23,21,21.175672,78.91839,MH-001_C3,train,cnn_test,1,0
12212,MH-001_2023_R023_C022,MH-001,Gondkhari,2023,23,22,21.175672,78.91866,MH-001_C3,train,cnn_test,0,0
12213,MH-001_2023_R023_C024,MH-001,Gondkhari,2023,23,24,21.175672,78.919199,MH-001_C3,train,cnn_test,0,0
12214,MH-001_2023_R023_C025,MH-001,Gondkhari,2023,23,25,21.175672,78.919468,MH-001_C3,train,cnn_test,1,0
12215,MH-001_2023_R023_C026,MH-001,Gondkhari,2023,23,26,21.175672,78.919738,MH-001_C3,train,cnn_test,1,0
12216,MH-001_2023_R023_C027,MH-001,Gondkhari,2023,23,27,21.175672,78.920007,MH-001_C4,train,cnn_test,2,1
12217,MH-001_2023_R023_C028,MH-001,Gondkhari,2023,23,28,21.175672,78.920277,MH-001_C4,train,cnn_test,0,0
12218,MH-001_2023_R023_C029,MH-001,Gondkhari,2023,23,29,21.175672,78.920546,MH-001_C4,train,cnn_test,1,0
12219,MH-001_2023_R023_C030,MH-001,Gondkhari,2023,23,30,21.175672,78.920816,MH-001_C4,train,cnn_test,0,0
12220,MH-001_2023_R023_C031,MH-001,Gondkhari,2023,23,31,21.175672,78.921085,MH-001_C4,train,cnn_test,0,0
12221,MH-001_2023_R023_C032,MH-001,Gondkhari,2023,23,32,21.175672,78.921355,MH-001_C4,train,cnn_test,0,0
12222,MH-001_2023_R023_C033,MH-001,Gondkhari,2023,23,33,21.175672,78.921624,MH-001_C5,train,cnn_test,0,0
12223,MH-001_2023_R023_C035,MH-001,Gondkhari,2023,23,35,21.175672,78.922163,MH-001_C5,train,cnn_test,0,0
12224,MH-001_2023_R023_C036,MH-001,Gondkhari,2023,23,36,21.175672,78.922433,MH-001_C5,train,cnn_test,1,0
12225,MH-001_2023_R023_C037,MH-001,Gondkhari,2023,23,37,21.175672,78.922702,MH-001_C5,train,cnn_test,2,1
12226,MH-001_2023_R023_C038,MH-001,Gondkhari,2023,23,38,21.175672,78.922972,MH-001_C5,train,cnn_test,2,1
12227,MH-001_2023_R023_C039,MH-001,Gondkhari,2023,23,39,21.175672,78.923241,MH-001_C5,train,cnn_test,2,1
12228,MH-001_2023_R023_C040,MH-001,Gondkhari,2023,23,40,21.175672,78.92351,MH-001_C6,train,cnn_test,2,1
12229,MH-001_2023_R023_C041,MH-001,Gondkhari,2023,23,41,21.175672,78.92378,MH-001_C6,train,cnn_test,2,1
12230,MH-001_2023_R023_C042,MH-001,Gondkhari,2023,23,42,21.175672,78.924049,MH-001_C6,train,cnn_test,0,0
12231,MH-001_2023_R023_C043,MH-001,Gondkhari,2023,23,43,21.175672,78.924319,MH-001_C6,train,cnn_test,0,0
12232,MH-001_2023_R023_C044,MH-001,Gondkhari,2023,23,44,21.175672,78.924588,MH-001_C6,train,cnn_test,0,0
12233,MH-001_2023_R023_C045,MH-001,Gondkhari,2023,23,45,21.175672,78.924858,MH-001_C6,train,cnn_test,0,0
12234,MH-001_2023_R023_C046,MH-001,Gondkhari,2023,23,46,21.175672,78.925127,MH-001_C7,train,cnn_test,1,0
12235,MH-001_2023_R023_C047,MH-001,Gondkhari,2023,23,47,21.175672,78.925397,MH-001_C7,train,cnn_test,1,0
12236,MH-001_2023_R023_C048,MH-001,Gondkhari,2023,23,48,21.175672,78.925666,MH-001_C7,train,cnn_test,1,0
12237,MH-001_2023_R023_C050,MH-001,Gondkhari,2023,23,50,21.175672,78.926205,MH-001_C7,train,cnn_test,1,0
12238,MH-001_2023_R023_C051,MH-001,Gondkhari,2023,23,51,21.175672,78.926475,MH-001_C7,train,cnn_test,0,0
12239,MH-001_2023_R024_C010,MH-001,Gondkhari,2023,24,10,21.175402,78.915426,MH-001_C1,train,cnn_test,0,0
12240,MH-001_2023_R024_C011,MH-001,Gondkhari,2023,24,11,21.175402,78.915695,MH-001_C1,train,cnn_test,0,0
12241,MH-001_2023_R024_C012,MH-001,Gondkhari,2023,24,12,21.175402,78.915965,MH-001_C1,train,cnn_test,2,1
12242,MH-001_2023_R024_C013,MH-001,Gondkhari,2023,24,13,21.175402,78.916234,MH-001_C1,train,cnn_test,2,1
12243,MH-001_2023_R024_C014,MH-001,Gondkhari,2023,24,14,21.175402,78.916504,MH-001_C2,train,cnn_test,2,1
12244,MH-001_2023_R024_C015,MH-001,Gondkhari,2023,24,15,21.175402,78.916773,MH-001_C2,train,cnn_test,2,1
12245,MH-001_2023_R024_C016,MH-001,Gondkhari,2023,24,16,21.175402,78.917043,MH-001_C2,train,cnn_test,2,1
12246,MH-001_2023_R024_C017,MH-001,Gondkhari,2023,24,17,21.175402,78.917312,MH-001_C2,train,cnn_test,2,1
12247,MH-001_2023_R024_C019,MH-001,Gondkhari,2023,24,19,21.175402,78.917851,MH-001_C2,train,cnn_test,0,0
12248,MH-001_2023_R024_C020,MH-001,Gondkhari,2023,24,20,21.175402,78.918121,MH-001_C2,train,cnn_test,0,0
12249,MH-001_2023_R024_C021,MH-001,Gondkhari,2023,24,21,21.175402,78.91839,MH-001_C3,train,cnn_test,1,0
12250,MH-001_2023_R024_C022,MH-001,Gondkhari,2023,24,22,21.175402,78.91866,MH-001_C3,train,cnn_test,0,0
12251,MH-001_2023_R024_C023,MH-001,Gondkhari,2023,24,23,21.175402,78.918929,MH-001_C3,train,cnn_test,0,0
12252,MH-001_2023_R024_C024,MH-001,Gondkhari,2023,24,24,21.175402,78.919199,MH-001_C3,train,cnn_test,0,0
12253,MH-001_2023_R024_C025,MH-001,Gondkhari,2023,24,25,21.175402,78.919468,MH-001_C3,train,cnn_test,0,0
12254,MH-001_2023_R024_C026,MH-001,Gondkhari,2023,24,26,21.175402,78.919738,MH-001_C3,train,cnn_test,1,0
12255,MH-001_2023_R024_C027,MH-001,Gondkhari,2023,24,27,21.175402,78.920007,MH-001_C4,train,cnn_test,1,0
12256,MH-001_2023_R024_C028,MH-001,Gondkhari,2023,24,28,21.175402,78.920277,MH-001_C4,train,cnn_test,0,0
12257,MH-001_2023_R024_C029,MH-001,Gondkhari,2023,24,29,21.175402,78.920546,MH-001_C4,train,cnn_test,0,0
12258,MH-001_2023_R024_C030,MH-001,Gondkhari,2023,24,30,21.175402,78.920816,MH-001_C4,train,cnn_test,0,0
12259,MH-001_2023_R024_C031,MH-001,Gondkhari,2023,24,31,21.175402,78.921085,MH-001_C4,train,cnn_test,1,0
12260,MH-001_2023_R024_C032,MH-001,Gondkhari,2023,24,32,21.175402,78.921355,MH-001_C4,train,cnn_test,1,0
12261,MH-001_2023_R024_C033,MH-001,Gondkhari,2023,24,33,21.175402,78.921624,MH-001_C5,train,cnn_test,1,0
12262,MH-001_2023_R024_C034,MH-001,Gondkhari,2023,24,34,21.175402,78.921894,MH-001_C5,train,cnn_test,0,0
12263,MH-001_2023_R024_C035,MH-001,Gondkhari,2023,24,35,21.175402,78.922163,MH-001_C5,train,cnn_test,0,0
12264,MH-001_2023_R024_C036,MH-001,Gondkhari,2023,24,36,21.175402,78.922433,MH-001_C5,train,cnn_test,1,0
12265,MH-001_2023_R024_C037,MH-001,Gondkhari,2023,24,37,21.175402,78.922702,MH-001_C5,train,cnn_test,2,1
12266,MH-001_2023_R024_C038,MH-001,Gondkhari,2023,24,38,21.175402,78.922972,MH-001_C5,train,cnn_test,1,0
12267,MH-001_2023_R024_C039,MH-001,Gondkhari,2023,24,39,21.175402,78.923241,MH-001_C5,train,cnn_test,1,0
12268,MH-001_2023_R024_C040,MH-001,Gondkhari,2023,24,40,21.175402,78.92351,MH-001_C6,train,cnn_test,2,1
12269,MH-001_2023_R024_C041,MH-001,Gondkhari,2023,24,41,21.175402,78.92378,MH-001_C6,train,cnn_test,1,0
12270,MH-001_2023_R024_C042,MH-001,Gondkhari,2023,24,42,21.175402,78.924049,MH-001_C6,train,cnn_test,0,0
12271,MH-001_2023_R024_C043,MH-001,Gondkhari,2023,24,43,21.175402,78.924319,MH-001_C6,train,cnn_test,0,0
12272,MH-001_2023_R024_C044,MH-001,Gondkhari,2023,24,44,21.175402,78.924588,MH-001_C6,train,cnn_test,0,0
12273,MH-001_2023_R024_C045,MH-001,Gondkhari,2023,24,45,21.175402,78.924858,MH-001_C6,train,cnn_test,1,0
12274,MH-001_2023_R024_C046,MH-001,Gondkhari,2023,24,46,21.175402,78.925127,MH-001_C7,train,cnn_test,0,0
12275,MH-001_2023_R024_C047,MH-001,Gondkhari,2023,24,47,21.175402,78.925397,MH-001_C7,train,cnn_test,0,0
12276,MH-001_2023_R024_C048,MH-001,Gondkhari,2023,24,48,21.175402,78.925666,MH-001_C7,train,cnn_test,0,0
12277,MH-001_2023_R024_C049,MH-001,Gondkhari,2023,24,49,21.175402,78.925936,MH-001_C7,train,cnn_test,0,0
12278,MH-001_2023_R024_C051,MH-001,Gondkhari,2023,24,51,21.175402,78.926475,MH-001_C7,train,cnn_test,0,0
12279,MH-001_2023_R025_C011,MH-001,Gondkhari,2023,25,11,21.175133,78.915695,MH-001_C1,train,cnn_test,0,0
12280,MH-001_2023_R025_C012,MH-001,Gondkhari,2023,25,12,21.175133,78.915965,MH-001_C1,train,cnn_test,2,1
12281,MH-001_2023_R025_C013,MH-001,Gondkhari,2023,25,13,21.175133,78.916234,MH-001_C1,train,cnn_test,2,1
12282,MH-001_2023_R025_C014,MH-001,Gondkhari,2023,25,14,21.175133,78.916504,MH-001_C2,train,cnn_test,2,1
12283,MH-001_2023_R025_C015,MH-001,Gondkhari,2023,25,15,21.175133,78.916773,MH-001_C2,train,cnn_test,2,1
12284,MH-001_2023_R025_C016,MH-001,Gondkhari,2023,25,16,21.175133,78.917043,MH-001_C2,train,cnn_test,2,1
12285,MH-001_2023_R025_C017,MH-001,Gondkhari,2023,25,17,21.175133,78.917312,MH-001_C2,train,cnn_test,2,1
12286,MH-001_2023_R025_C018,MH-001,Gondkhari,2023,25,18,21.175133,78.917582,MH-001_C2,train,cnn_test,1,0
12287,MH-001_2023_R025_C019,MH-001,Gondkhari,2023,25,19,21.175133,78.917851,MH-001_C2,train,cnn_test,1,0
12288,MH-001_2023_R025_C020,MH-001,Gondkhari,2023,25,20,21.175133,78.918121,MH-001_C2,train,cnn_test,1,0
12289,MH-001_2023_R025_C021,MH-001,Gondkhari,2023,25,21,21.175133,78.91839,MH-001_C3,train,cnn_test,0,0
12290,MH-001_2023_R025_C022,MH-001,Gondkhari,2023,25,22,21.175133,78.91866,MH-001_C3,train,cnn_test,0,0
12291,MH-001_2023_R025_C023,MH-001,Gondkhari,2023,25,23,21.175133,78.918929,MH-001_C3,train,cnn_test,0,0
12292,MH-001_2023_R025_C026,MH-001,Gondkhari,2023,25,26,21.175133,78.919738,MH-001_C3,train,cnn_test,1,0
12293,MH-001_2023_R025_C027,MH-001,Gondkhari,2023,25,27,21.175133,78.920007,MH-001_C4,train,cnn_test,0,0
12294,MH-001_2023_R025_C028,MH-001,Gondkhari,2023,25,28,21.175133,78.920277,MH-001_C4,train,cnn_test,0,0
12295,MH-001_2023_R025_C029,MH-001,Gondkhari,2023,25,29,21.175133,78.920546,MH-001_C4,train,cnn_test,1,0
12296,MH-001_2023_R025_C030,MH-001,Gondkhari,2023,25,30,21.175133,78.920816,MH-001_C4,train,cnn_test,1,0
12297,MH-001_2023_R025_C031,MH-001,Gondkhari,2023,25,31,21.175133,78.921085,MH-001_C4,train,cnn_test,2,1
12298,MH-001_2023_R025_C032,MH-001,Gondkhari,2023,25,32,21.175133,78.921355,MH-001_C4,train,cnn_test,1,0
12299,MH-001_2023_R025_C033,MH-001,Gondkhari,2023,25,33,21.175133,78.921624,MH-001_C5,train,cnn_test,2,1
12300,MH-001_2023_R025_C037,MH-001,Gondkhari,2023,25,37,21.175133,78.922702,MH-001_C5,train,cnn_test,2,1
12301,MH-001_2023_R025_C038,MH-001,Gondkhari,2023,25,38,21.175133,78.922972,MH-001_C5,train,cnn_test,1,0
12302,MH-001_2023_R025_C039,MH-001,Gondkhari,2023,25,39,21.175133,78.923241,MH-001_C5,train,cnn_test,0,0
12303,MH-001_2023_R025_C040,MH-001,Gondkhari,2023,25,40,21.175133,78.92351,MH-001_C6,train,cnn_test,1,0
12304,MH-001_2023_R025_C041,MH-001,Gondkhari,2023,25,41,21.175133,78.92378,MH-001_C6,train,cnn_test,0,0
12305,MH-001_2023_R025_C042,MH-001,Gondkhari,2023,25,42,21.175133,78.924049,MH-001_C6,train,cnn_test,0,0
12306,MH-001_2023_R025_C043,MH-001,Gondkhari,2023,25,43,21.175133,78.924319,MH-001_C6,train,cnn_test,0,0
12307,MH-001_2023_R025_C044,MH-001,Gondkhari,2023,25,44,21.175133,78.924588,MH-001_C6,train,cnn_test,0,0
12308,MH-001_2023_R025_C045,MH-001,Gondkhari,2023,25,45,21.175133,78.924858,MH-001_C6,train,cnn_test,1,0
12309,MH-001_2023_R025_C046,MH-001,Gondkhari,2023,25,46,21.175133,78.925127,MH-001_C7,train,cnn_test,0,0
12310,MH-001_2023_R025_C047,MH-001,Gondkhari,2023,25,47,21.175133,78.925397,MH-001_C7,train,cnn_test,0,0
12311,MH-001_2023_R025_C048,MH-001,Gondkhari,2023,25,48,21.175133,78.925666,MH-001_C7,train,cnn_test,0,0
12312,MH-001_2023_R025_C049,MH-001,Gondkhari,2023,25,49,21.175133,78.925936,MH-001_C7,train,cnn_test,0,0
12313,MH-001_2023_R025_C050,MH-001,Gondkhari,2023,25,50,21.175133,78.926205,MH-001_C7,train,cnn_test,0,0
12314,MH-001_2023_R026_C012,MH-001,Gondkhari,2023,26,12,21.174863,78.915965,MH-001_C1,train,cnn_test,0,0
12315,MH-001_2023_R026_C013,MH-001,Gondkhari,2023,26,13,21.174863,78.916234,MH-001_C1,train,cnn_test,2,1
12316,MH-001_2023_R026_C014,MH-001,Gondkhari,2023,26,14,21.174863,78.916504,MH-001_C2,train,cnn_test,2,1
12317,MH-001_2023_R026_C015,MH-001,Gondkhari,2023,26,15,21.174863,78.916773,MH-001_C2,train,cnn_test,1,0
12318,MH-001_2023_R026_C016,MH-001,Gondkhari,2023,26,16,21.174863,78.917043,MH-001_C2,train,cnn_test,2,1
12319,MH-001_2023_R026_C017,MH-001,Gondkhari,2023,26,17,21.174863,78.917312,MH-001_C2,train,cnn_test,2,1
12320,MH-001_2023_R026_C018,MH-001,Gondkhari,2023,26,18,21.174863,78.917582,MH-001_C2,train,cnn_test,0,0
12321,MH-001_2023_R026_C019,MH-001,Gondkhari,2023,26,19,21.174863,78.917851,MH-001_C2,train,cnn_test,1,0
