temporal_sample_id,project_id,center_latitude,center_longitude,center_row,center_col,cnn_spatial_split,target
MH-001_21.146027_78.924858,MH-001,21.146027,78.924858,133,45,cnn_train,1
MH-001_21.146027_78.925397,MH-001,21.146027,78.925397,133,47,cnn_train,0
MH-001_21.146027_78.925666,MH-001,21.146027,78.925666,133,48,cnn_train,0
MH-001_21.146027_78.925936,MH-001,21.146027,78.925936,133,49,cnn_train,0
MH-001_21.146027_78.930248,MH-001,21.146027,78.930248,133,65,cnn_train,0
MH-001_21.146027_78.930517,MH-001,21.146027,78.930517,133,66,cnn_train,0
MH-001_21.146027_78.930787,MH-001,21.146027,78.930787,133,67,cnn_train,0
MH-001_21.145758_78.919468,MH-001,21.145758,78.919468,134,25,cnn_train,0
MH-001_21.145758_78.919738,MH-001,21.145758,78.919738,134,26,cnn_train,0
MH-001_21.145758_78.920007,MH-001,21.145758,78.920007,134,27,cnn_train,0
MH-001_21.145758_78.920277,MH-001,21.145758,78.920277,134,28,cnn_train,0
MH-001_21.145758_78.921355,MH-001,21.145758,78.921355,134,32,cnn_train,0
MH-001_21.145758_78.921624,MH-001,21.145758,78.921624,134,33,cnn_train,1
MH-001_21.145758_78.924588,MH-001,21.145758,78.924588,134,44,cnn_train,0
MH-001_21.145758_78.924858,MH-001,21.145758,78.924858,134,45,cnn_train,0
MH-001_21.145758_78.925127,MH-001,21.145758,78.925127,134,46,cnn_train,0
MH-001_21.145758_78.925397,MH-001,21.145758,78.925397,134,47,cnn_train,0
MH-001_21.145758_78.925666,MH-001,21.145758,78.925666,134,48,cnn_train,0
MH-001_21.145758_78.925936,MH-001,21.145758,78.925936,134,49,cnn_train,0
MH-001_21.145758_78.930248,MH-001,21.145758,78.930248,134,65,cnn_train,0
MH-001_21.145758_78.930517,MH-001,21.145758,78.930517,134,66,cnn_train,1
MH-001_21.145758_78.930787,MH-001,21.145758,78.930787,134,67,cnn_train,1
MH-001_21.145758_78.931056,MH-001,21.145758,78.931056,134,68,cnn_train,1
MH-001_21.145758_78.932404,MH-001,21.145758,78.932404,134,73,cnn_train,0
MH-001_21.145488_78.919468,MH-001,21.145488,78.919468,135,25,cnn_train,0
MH-001_21.145488_78.919738,MH-001,21.145488,78.919738,135,26,cnn_train,0
MH-001_21.145488_78.920007,MH-001,21.145488,78.920007,135,27,cnn_train,0
MH-001_21.145488_78.921085,MH-001,21.145488,78.921085,135,31,cnn_train,1
MH-001_21.145488_78.921624,MH-001,21.145488,78.921624,135,33,cnn_train,0
MH-001_21.145488_78.922163,MH-001,21.145488,78.922163,135,35,cnn_train,0
MH-001_21.145488_78.922433,MH-001,21.145488,78.922433,135,36,cnn_train,1
MH-001_21.145488_78.924588,MH-001,21.145488,78.924588,135,44,cnn_train,0
MH-001_21.145488_78.925666,MH-001,21.145488,78.925666,135,48,cnn_train,0
MH-001_21.145488_78.925936,MH-001,21.145488,78.925936,135,49,cnn_train,0
MH-001_21.145488_78.926205,MH-001,21.145488,78.926205,135,50,cnn_train,0
MH-001_21.145488_78.926475,MH-001,21.145488,78.926475,135,51,cnn_train,0
MH-001_21.145488_78.930517,MH-001,21.145488,78.930517,135,66,cnn_train,1
MH-001_21.145488_78.930787,MH-001,21.145488,78.930787,135,67,cnn_train,0
MH-001_21.145488_78.931056,MH-001,21.145488,78.931056,135,68,cnn_train,1
MH-001_21.145488_78.931595,MH-001,21.145488,78.931595,135,70,cnn_train,0
MH-001_21.145488_78.931865,MH-001,21.145488,78.931865,135,71,cnn_train,0
MH-001_21.145488_78.932673,MH-001,21.145488,78.932673,135,74,cnn_train,0
MH-001_21.145488_78.933212,MH-001,21.145488,78.933212,135,76,cnn_train,0
MH-001_21.145219_78.919468,MH-001,21.145219,78.919468,136,25,cnn_train,0
MH-001_21.145219_78.919738,MH-001,21.145219,78.919738,136,26,cnn_train,0
MH-001_21.145219_78.920007,MH-001,21.145219,78.920007,136,27,cnn_train,0
MH-001_21.145219_78.921624,MH-001,21.145219,78.921624,136,33,cnn_train,0
MH-001_21.145219_78.921894,MH-001,21.145219,78.921894,136,34,cnn_train,0
MH-001_21.145219_78.922702,MH-001,21.145219,78.922702,136,37,cnn_train,0
MH-001_21.145219_78.924319,MH-001,21.145219,78.924319,136,43,cnn_train,0
MH-001_21.145219_78.925127,MH-001,21.145219,78.925127,136,46,cnn_train,0
MH-001_21.145219_78.925666,MH-001,21.145219,78.925666,136,48,cnn_train,0
MH-001_21.145219_78.925936,MH-001,21.145219,78.925936,136,49,cnn_train,0
MH-001_21.145219_78.926205,MH-001,21.145219,78.926205,136,50,cnn_train,0
MH-001_21.145219_78.926475,MH-001,21.145219,78.926475,136,51,cnn_train,0
MH-001_21.145219_78.930517,MH-001,21.145219,78.930517,136,66,cnn_train,0
MH-001_21.145219_78.930787,MH-001,21.145219,78.930787,136,67,cnn_train,0
MH-001_21.145219_78.932134,MH-001,21.145219,78.932134,136,72,cnn_train,0
MH-001_21.145219_78.933482,MH-001,21.145219,78.933482,136,77,cnn_train,0
MH-001_21.144949_78.919738,MH-001,21.144949,78.919738,137,26,cnn_train,0
MH-001_21.144949_78.920007,MH-001,21.144949,78.920007,137,27,cnn_train,0
MH-001_21.144949_78.921085,MH-001,21.144949,78.921085,137,31,cnn_train,0
MH-001_21.144949_78.921355,MH-001,21.144949,78.921355,137,32,cnn_train,0
MH-001_21.144949_78.921624,MH-001,21.144949,78.921624,137,33,cnn_train,0
MH-001_21.144949_78.921894,MH-001,21.144949,78.921894,137,34,cnn_train,0
MH-001_21.144949_78.922163,MH-001,21.144949,78.922163,137,35,cnn_train,0
MH-001_21.144949_78.922433,MH-001,21.144949,78.922433,137,36,cnn_train,0
MH-001_21.144949_78.922702,MH-001,21.144949,78.922702,137,37,cnn_train,0
MH-001_21.144949_78.922972,MH-001,21.144949,78.922972,137,38,cnn_train,0
MH-001_21.144949_78.924858,MH-001,21.144949,78.924858,137,45,cnn_train,0
MH-001_21.144949_78.933482,MH-001,21.144949,78.933482,137,77,cnn_train,0
MH-001_21.14468_78.919738,MH-001,21.14468,78.919738,138,26,cnn_train,0
MH-001_21.14468_78.920007,MH-001,21.14468,78.920007,138,27,cnn_train,0
MH-001_21.14468_78.920546,MH-001,21.14468,78.920546,138,29,cnn_train,0
MH-001_21.14468_78.920816,MH-001,21.14468,78.920816,138,30,cnn_train,0
MH-001_21.14468_78.921085,MH-001,21.14468,78.921085,138,31,cnn_train,0
MH-001_21.14468_78.921355,MH-001,21.14468,78.921355,138,32,cnn_train,0
MH-001_21.14468_78.921624,MH-001,21.14468,78.921624,138,33,cnn_train,0
MH-001_21.14468_78.921894,MH-001,21.14468,78.921894,138,34,cnn_train,0
MH-001_21.14468_78.922163,MH-001,21.14468,78.922163,138,35,cnn_train,0
MH-001_21.14468_78.922433,MH-001,21.14468,78.922433,138,36,cnn_train,0
MH-001_21.14468_78.922702,MH-001,21.14468,78.922702,138,37,cnn_train,0
MH-001_21.14468_78.922972,MH-001,21.14468,78.922972,138,38,cnn_train,0
MH-001_21.14468_78.923241,MH-001,21.14468,78.923241,138,39,cnn_train,0
MH-001_21.14468_78.924588,MH-001,21.14468,78.924588,138,44,cnn_train,0
MH-001_21.14468_78.924858,MH-001,21.14468,78.924858,138,45,cnn_train,0
MH-001_21.14468_78.925127,MH-001,21.14468,78.925127,138,46,cnn_train,0
MH-001_21.14468_78.925666,MH-001,21.14468,78.925666,138,48,cnn_train,0
MH-001_21.14468_78.926475,MH-001,21.14468,78.926475,138,51,cnn_train,0
MH-001_21.14441_78.920546,MH-001,21.14441,78.920546,139,29,cnn_train,0
MH-001_21.14441_78.920816,MH-001,21.14441,78.920816,139,30,cnn_train,0
MH-001_21.14441_78.921085,MH-001,21.14441,78.921085,139,31,cnn_train,0
MH-001_21.14441_78.921355,MH-001,21.14441,78.921355,139,32,cnn_train,0
MH-001_21.14441_78.921624,MH-001,21.14441,78.921624,139,33,cnn_train,0
MH-001_21.14441_78.921894,MH-001,21.14441,78.921894,139,34,cnn_train,0
MH-001_21.14441_78.922163,MH-001,21.14441,78.922163,139,35,cnn_train,0
MH-001_21.14441_78.922433,MH-001,21.14441,78.922433,139,36,cnn_train,0
MH-001_21.14441_78.922702,MH-001,21.14441,78.922702,139,37,cnn_train,1
MH-001_21.14441_78.922972,MH-001,21.14441,78.922972,139,38,cnn_train,1
MH-001_21.14441_78.923241,MH-001,21.14441,78.923241,139,39,cnn_train,0
MH-001_21.14441_78.92351,MH-001,21.14441,78.92351,139,40,cnn_train,0
MH-001_21.14441_78.925397,MH-001,21.14441,78.925397,139,47,cnn_train,0
MH-001_21.14441_78.926205,MH-001,21.14441,78.926205,139,50,cnn_train,0
MH-001_21.14441_78.926475,MH-001,21.14441,78.926475,139,51,cnn_train,0
MH-001_21.14441_78.931056,MH-001,21.14441,78.931056,139,68,cnn_train,0
MH-001_21.14441_78.931326,MH-001,21.14441,78.931326,139,69,cnn_train,0
MH-001_21.14441_78.932673,MH-001,21.14441,78.932673,139,74,cnn_train,1
MH-001_21.14441_78.933482,MH-001,21.14441,78.933482,139,77,cnn_train,0
MH-001_21.144141_78.921624,MH-001,21.144141,78.921624,140,33,cnn_train,0
MH-001_21.144141_78.921894,MH-001,21.144141,78.921894,140,34,cnn_train,0
MH-001_21.144141_78.922163,MH-001,21.144141,78.922163,140,35,cnn_train,0
MH-001_21.144141_78.922433,MH-001,21.144141,78.922433,140,36,cnn_train,1
MH-001_21.144141_78.922702,MH-001,21.144141,78.922702,140,37,cnn_train,1
MH-001_21.144141_78.922972,MH-001,21.144141,78.922972,140,38,cnn_train,0
MH-001_21.144141_78.923241,MH-001,21.144141,78.923241,140,39,cnn_train,0
MH-001_21.144141_78.92351,MH-001,21.144141,78.92351,140,40,cnn_train,0
MH-001_21.144141_78.92378,MH-001,21.144141,78.92378,140,41,cnn_train,0
MH-001_21.144141_78.924858,MH-001,21.144141,78.924858,140,45,cnn_train,0
MH-001_21.144141_78.925127,MH-001,21.144141,78.925127,140,46,cnn_train,0
MH-001_21.144141_78.925397,MH-001,21.144141,78.925397,140,47,cnn_train,0
MH-001_21.144141_78.925666,MH-001,21.144141,78.925666,140,48,cnn_train,0
MH-001_21.144141_78.930787,MH-001,21.144141,78.930787,140,67,cnn_train,0
MH-001_21.144141_78.931056,MH-001,21.144141,78.931056,140,68,cnn_train,0
MH-001_21.144141_78.931326,MH-001,21.144141,78.931326,140,69,cnn_train,0
MH-001_21.144141_78.933212,MH-001,21.144141,78.933212,140,76,cnn_train,0
MH-001_21.144141_78.933482,MH-001,21.144141,78.933482,140,77,cnn_train,0
MH-001_21.143871_78.922163,MH-001,21.143871,78.922163,141,35,cnn_train,0
MH-001_21.143871_78.922433,MH-001,21.143871,78.922433,141,36,cnn_train,0
MH-001_21.143871_78.922702,MH-001,21.143871,78.922702,141,37,cnn_train,0
MH-001_21.143871_78.922972,MH-001,21.143871,78.922972,141,38,cnn_train,0
MH-001_21.143871_78.923241,MH-001,21.143871,78.923241,141,39,cnn_train,0
MH-001_21.143871_78.92351,MH-001,21.143871,78.92351,141,40,cnn_train,0
MH-001_21.143871_78.92378,MH-001,21.143871,78.92378,141,41,cnn_train,0
MH-001_21.143871_78.924588,MH-001,21.143871,78.924588,141,44,cnn_train,0
MH-001_21.143871_78.925397,MH-001,21.143871,78.925397,141,47,cnn_train,0
MH-001_21.143871_78.930248,MH-001,21.143871,78.930248,141,65,cnn_train,0
MH-001_21.143871_78.930517,MH-001,21.143871,78.930517,141,66,cnn_train,0
MH-001_21.143871_78.930787,MH-001,21.143871,78.930787,141,67,cnn_train,0
MH-001_21.143871_78.931056,MH-001,21.143871,78.931056,141,68,cnn_train,0
MH-001_21.143871_78.931326,MH-001,21.143871,78.931326,141,69,cnn_train,1
MH-001_21.143871_78.931595,MH-001,21.143871,78.931595,141,70,cnn_train,1
MH-001_21.143871_78.932404,MH-001,21.143871,78.932404,141,73,cnn_train,0
MH-001_21.143871_78.932673,MH-001,21.143871,78.932673,141,74,cnn_train,0
MH-001_21.143871_78.932943,MH-001,21.143871,78.932943,141,75,cnn_train,0
MH-001_21.143871_78.933482,MH-001,21.143871,78.933482,141,77,cnn_train,0
MH-001_21.143602_78.920277,MH-001,21.143602,78.920277,142,28,cnn_train,0
MH-001_21.143602_78.921085,MH-001,21.143602,78.921085,142,31,cnn_train,0
MH-001_21.143602_78.921355,MH-001,21.143602,78.921355,142,32,cnn_train,0
MH-001_21.143602_78.921624,MH-001,21.143602,78.921624,142,33,cnn_train,0
MH-001_21.143602_78.921894,MH-001,21.143602,78.921894,142,34,cnn_train,0
MH-001_21.143602_78.922163,MH-001,21.143602,78.922163,142,35,cnn_train,0
MH-001_21.143602_78.922433,MH-001,21.143602,78.922433,142,36,cnn_train,0
MH-001_21.143602_78.922702,MH-001,21.143602,78.922702,142,37,cnn_train,0
MH-001_21.143602_78.923241,MH-001,21.143602,78.923241,142,39,cnn_train,0
MH-001_21.143602_78.92351,MH-001,21.143602,78.92351,142,40,cnn_train,0
MH-001_21.143602_78.92378,MH-001,21.143602,78.92378,142,41,cnn_train,0
MH-001_21.143602_78.924049,MH-001,21.143602,78.924049,142,42,cnn_train,0
MH-001_21.143602_78.930248,MH-001,21.143602,78.930248,142,65,cnn_train,0
MH-001_21.143602_78.930517,MH-001,21.143602,78.930517,142,66,cnn_train,0
MH-001_21.143602_78.930787,MH-001,21.143602,78.930787,142,67,cnn_train,0
MH-001_21.143602_78.931056,MH-001,21.143602,78.931056,142,68,cnn_train,1
MH-001_21.143602_78.931326,MH-001,21.143602,78.931326,142,69,cnn_train,1
MH-001_21.143602_78.931595,MH-001,21.143602,78.931595,142,70,cnn_train,1
MH-001_21.143602_78.931865,MH-001,21.143602,78.931865,142,71,cnn_train,1
MH-001_21.143602_78.932134,MH-001,21.143602,78.932134,142,72,cnn_train,1
MH-001_21.143602_78.932673,MH-001,21.143602,78.932673,142,74,cnn_train,1
MH-001_21.143602_78.932943,MH-001,21.143602,78.932943,142,75,cnn_train,0
MH-001_21.143602_78.933482,MH-001,21.143602,78.933482,142,77,cnn_train,0
MH-001_21.143332_78.920546,MH-001,21.143332,78.920546,143,29,cnn_train,0
MH-001_21.143332_78.921355,MH-001,21.143332,78.921355,143,32,cnn_train,0
MH-001_21.143332_78.921624,MH-001,21.143332,78.921624,143,33,cnn_train,0
MH-001_21.143332_78.921894,MH-001,21.143332,78.921894,143,34,cnn_train,0
MH-001_21.143332_78.922163,MH-001,21.143332,78.922163,143,35,cnn_train,0
MH-001_21.143332_78.922433,MH-001,21.143332,78.922433,143,36,cnn_train,1
MH-001_21.143332_78.92378,MH-001,21.143332,78.92378,143,41,cnn_train,0
MH-001_21.143332_78.924049,MH-001,21.143332,78.924049,143,42,cnn_train,0
MH-001_21.143332_78.924319,MH-001,21.143332,78.924319,143,43,cnn_train,0
MH-001_21.143332_78.930787,MH-001,21.143332,78.930787,143,67,cnn_train,0
MH-001_21.143332_78.931056,MH-001,21.143332,78.931056,143,68,cnn_train,0
MH-001_21.143332_78.931326,MH-001,21.143332,78.931326,143,69,cnn_train,0
MH-001_21.143332_78.931595,MH-001,21.143332,78.931595,143,70,cnn_train,1
MH-001_21.143332_78.931865,MH-001,21.143332,78.931865,143,71,cnn_train,1
MH-001_21.143332_78.933482,MH-001,21.143332,78.933482,143,77,cnn_train,0
MH-001_21.143063_78.920546,MH-001,21.143063,78.920546,144,29,cnn_train,0
MH-001_21.143063_78.920816,MH-001,21.143063,78.920816,144,30,cnn_train,0
MH-001_21.143063_78.921624,MH-001,21.143063,78.921624,144,33,cnn_train,0
MH-001_21.143063_78.921894,MH-001,21.143063,78.921894,144,34,cnn_train,0
MH-001_21.143063_78.922163,MH-001,21.143063,78.922163,144,35,cnn_train,0
MH-001_21.143063_78.922433,MH-001,21.143063,78.922433,144,36,cnn_train,0
MH-001_21.143063_78.930248,MH-001,21.143063,78.930248,144,65,cnn_train,0
MH-001_21.143063_78.930517,MH-001,21.143063,78.930517,144,66,cnn_train,0
MH-001_21.143063_78.930787,MH-001,21.143063,78.930787,144,67,cnn_train,0
MH-001_21.143063_78.931056,MH-001,21.143063,78.931056,144,68,cnn_train,0
MH-001_21.143063_78.931326,MH-001,21.143063,78.931326,144,69,cnn_train,0
MH-001_21.143063_78.931595,MH-001,21.143063,78.931595,144,70,cnn_train,1
MH-001_21.143063_78.931865,MH-001,21.143063,78.931865,144,71,cnn_train,1
MH-001_21.143063_78.932134,MH-001,21.143063,78.932134,144,72,cnn_train,0
MH-001_21.142793_78.920816,MH-001,21.142793,78.920816,145,30,cnn_train,0
MH-001_21.142793_78.921085,MH-001,21.142793,78.921085,145,31,cnn_train,0
MH-001_21.142793_78.922163,MH-001,21.142793,78.922163,145,35,cnn_train,0
MH-001_21.142793_78.922433,MH-001,21.142793,78.922433,145,36,cnn_train,0
MH-001_21.142793_78.922702,MH-001,21.142793,78.922702,145,37,cnn_train,0
MH-001_21.142793_78.92351,MH-001,21.142793,78.92351,145,40,cnn_train,0
MH-001_21.142793_78.930248,MH-001,21.142793,78.930248,145,65,cnn_train,0
MH-001_21.142793_78.930517,MH-001,21.142793,78.930517,145,66,cnn_train,0
MH-001_21.142793_78.930787,MH-001,21.142793,78.930787,145,67,cnn_train,0
MH-001_21.142793_78.931056,MH-001,21.142793,78.931056,145,68,cnn_train,0
MH-001_21.142793_78.931326,MH-001,21.142793,78.931326,145,69,cnn_train,0
MH-001_21.142793_78.931595,MH-001,21.142793,78.931595,145,70,cnn_train,0
MH-001_21.142793_78.931865,MH-001,21.142793,78.931865,145,71,cnn_train,0
MH-001_21.142793_78.932134,MH-001,21.142793,78.932134,145,72,cnn_train,0
MH-001_21.142793_78.932404,MH-001,21.142793,78.932404,145,73,cnn_train,1
MH-001_21.142793_78.932673,MH-001,21.142793,78.932673,145,74,cnn_train,1
MH-001_21.142524_78.920816,MH-001,21.142524,78.920816,146,30,cnn_train,0
MH-001_21.142524_78.921085,MH-001,21.142524,78.921085,146,31,cnn_train,0
MH-001_21.142524_78.921355,MH-001,21.142524,78.921355,146,32,cnn_train,0
MH-001_21.142524_78.921624,MH-001,21.142524,78.921624,146,33,cnn_train,0
MH-001_21.142524_78.921894,MH-001,21.142524,78.921894,146,34,cnn_train,1
MH-001_21.142524_78.922163,MH-001,21.142524,78.922163,146,35,cnn_train,0
MH-001_21.142524_78.922433,MH-001,21.142524,78.922433,146,36,cnn_train,0
MH-001_21.142524_78.92351,MH-001,21.142524,78.92351,146,40,cnn_train,0
MH-001_21.142524_78.92378,MH-001,21.142524,78.92378,146,41,cnn_train,0
MH-001_21.142524_78.924049,MH-001,21.142524,78.924049,146,42,cnn_train,0
MH-001_21.142524_78.930248,MH-001,21.142524,78.930248,146,65,cnn_train,0
MH-001_21.142524_78.930517,MH-001,21.142524,78.930517,146,66,cnn_train,0
MH-001_21.142524_78.930787,MH-001,21.142524,78.930787,146,67,cnn_train,0
MH-001_21.142524_78.931056,MH-001,21.142524,78.931056,146,68,cnn_train,0
MH-001_21.142524_78.931326,MH-001,21.142524,78.931326,146,69,cnn_train,0
MH-001_21.142524_78.931595,MH-001,21.142524,78.931595,146,70,cnn_train,0
MH-001_21.142524_78.931865,MH-001,21.142524,78.931865,146,71,cnn_train,0
MH-001_21.142524_78.932943,MH-001,21.142524,78.932943,146,75,cnn_train,1
MH-001_21.142524_78.933482,MH-001,21.142524,78.933482,146,77,cnn_train,0
MH-001_21.142254_78.921085,MH-001,21.142254,78.921085,147,31,cnn_train,0
MH-001_21.142254_78.921355,MH-001,21.142254,78.921355,147,32,cnn_train,1
MH-001_21.142254_78.921624,MH-001,21.142254,78.921624,147,33,cnn_train,1
MH-001_21.142254_78.921894,MH-001,21.142254,78.921894,147,34,cnn_train,1
MH-001_21.142254_78.922163,MH-001,21.142254,78.922163,147,35,cnn_train,1
MH-001_21.142254_78.922433,MH-001,21.142254,78.922433,147,36,cnn_train,0
MH-001_21.142254_78.922702,MH-001,21.142254,78.922702,147,37,cnn_train,0
MH-001_21.142254_78.922972,MH-001,21.142254,78.922972,147,38,cnn_train,0
MH-001_21.142254_78.92351,MH-001,21.142254,78.92351,147,40,cnn_train,0
MH-001_21.142254_78.92378,MH-001,21.142254,78.92378,147,41,cnn_train,0
MH-001_21.142254_78.924049,MH-001,21.142254,78.924049,147,42,cnn_train,0
MH-001_21.142254_78.924588,MH-001,21.142254,78.924588,147,44,cnn_train,1
MH-001_21.142254_78.930248,MH-001,21.142254,78.930248,147,65,cnn_train,0
MH-001_21.142254_78.930517,MH-001,21.142254,78.930517,147,66,cnn_train,0
MH-001_21.142254_78.930787,MH-001,21.142254,78.930787,147,67,cnn_train,1
MH-001_21.142254_78.931056,MH-001,21.142254,78.931056,147,68,cnn_train,0
MH-001_21.142254_78.931326,MH-001,21.142254,78.931326,147,69,cnn_train,0
MH-001_21.142254_78.931595,MH-001,21.142254,78.931595,147,70,cnn_train,0
MH-001_21.142254_78.932134,MH-001,21.142254,78.932134,147,72,cnn_train,0
MH-001_21.142254_78.932404,MH-001,21.142254,78.932404,147,73,cnn_train,1
MH-001_21.142254_78.932673,MH-001,21.142254,78.932673,147,74,cnn_train,1
MH-001_21.142254_78.933212,MH-001,21.142254,78.933212,147,76,cnn_train,0
MH-001_21.142254_78.933482,MH-001,21.142254,78.933482,147,77,cnn_train,0
MH-001_21.141985_78.921085,MH-001,21.141985,78.921085,148,31,cnn_train,0
MH-001_21.141985_78.921355,MH-001,21.141985,78.921355,148,32,cnn_train,0
MH-001_21.141985_78.921624,MH-001,21.141985,78.921624,148,33,cnn_train,0
MH-001_21.141985_78.921894,MH-001,21.141985,78.921894,148,34,cnn_train,1
MH-001_21.141985_78.922163,MH-001,21.141985,78.922163,148,35,cnn_train,1
MH-001_21.141985_78.922433,MH-001,21.141985,78.922433,148,36,cnn_train,0
MH-001_21.141985_78.922702,MH-001,21.141985,78.922702,148,37,cnn_train,0
MH-001_21.141985_78.922972,MH-001,21.141985,78.922972,148,38,cnn_train,0
MH-001_21.141985_78.923241,MH-001,21.141985,78.923241,148,39,cnn_train,0
MH-001_21.141985_78.924319,MH-001,21.141985,78.924319,148,43,cnn_train,1
MH-001_21.141985_78.924588,MH-001,21.141985,78.924588,148,44,cnn_train,1
MH-001_21.141985_78.930248,MH-001,21.141985,78.930248,148,65,cnn_train,0
MH-001_21.141985_78.930517,MH-001,21.141985,78.930517,148,66,cnn_train,0
MH-001_21.141985_78.930787,MH-001,21.141985,78.930787,148,67,cnn_train,1
MH-001_21.141985_78.931056,MH-001,21.141985,78.931056,148,68,cnn_train,1
MH-001_21.141985_78.931326,MH-001,21.141985,78.931326,148,69,cnn_train,0
MH-001_21.141985_78.931865,MH-001,21.141985,78.931865,148,71,cnn_train,0
MH-001_21.141985_78.932134,MH-001,21.141985,78.932134,148,72,cnn_train,0
MH-001_21.141985_78.932404,MH-001,21.141985,78.932404,148,73,cnn_train,0
MH-001_21.141985_78.932673,MH-001,21.141985,78.932673,148,74,cnn_train,0
MH-001_21.141715_78.921355,MH-001,21.141715,78.921355,149,32,cnn_train,0
MH-001_21.141715_78.921624,MH-001,21.141715,78.921624,149,33,cnn_train,0
MH-001_21.141715_78.921894,MH-001,21.141715,78.921894,149,34,cnn_train,0
MH-001_21.141715_78.922163,MH-001,21.141715,78.922163,149,35,cnn_train,0
MH-001_21.141715_78.922433,MH-001,21.141715,78.922433,149,36,cnn_train,0
MH-001_21.141715_78.922702,MH-001,21.141715,78.922702,149,37,cnn_train,1
MH-001_21.141715_78.922972,MH-001,21.141715,78.922972,149,38,cnn_train,0
MH-001_21.141715_78.923241,MH-001,21.141715,78.923241,149,39,cnn_train,0
MH-001_21.141715_78.92351,MH-001,21.141715,78.92351,149,40,cnn_train,0
MH-001_21.141715_78.924588,MH-001,21.141715,78.924588,149,44,cnn_train,1
MH-001_21.141715_78.924858,MH-001,21.141715,78.924858,149,45,cnn_train,0
MH-001_21.141715_78.930248,MH-001,21.141715,78.930248,149,65,cnn_train,0
